,Crop,Variable,Correlation
2631,Gooseberries,Urea and ammonium nitrate solutions (UAN),
2632,Raspberries,Year,0.42482051645204577
2633,Raspberries,Nutrient nitrogen N (total) - tonnes,-0.5895990468461014
2634,Raspberries,Nutrient phosphate P2O5 (total) - tonnes,-0.28065112500937606
2635,Raspberries,Nutrient potash K2O (total) - tonnes,0.26565184123071156
2636,Raspberries,harvest_area (ha),-0.4911464477372216
2637,Raspberries,tonnes,0.9629033921010346
2638,Raspberries,"Ammonia, anhydrous",0.3570313983445251
2639,Raspberries,Ammonium nitrate (AN),-0.3958383298294594
2640,Raspberries,Ammonium sulphate,-0.0014967090016753397
2641,Raspberries,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.6318713019118776
2642,Raspberries,Diammonium phosphate (DAP),-0.24208589675730482
2643,Raspberries,Fertilizers n.e.c.,0.7252459461720688
2644,Raspberries,Monoammonium phosphate (MAP),-0.3127299391158218
2645,Raspberries,NPK fertilizers,-0.12599034931594025
2646,Raspberries,Other NP compounds,0.2555344437397304
2647,Raspberries,"Other nitrogenous fertilizers, n.e.c.",0.33635349823152605
2648,Raspberries,"Other phosphatic fertilizers, n.e.c.",-0.41395638202881424
2649,Raspberries,"Other potassic fertilizers, n.e.c.",0.6972339481288301
2650,Raspberries,PK compounds,-0.20277600037929716
2651,Raspberries,Phosphate rock,-0.31141145771765477
2652,Raspberries,Potassium chloride (muriate of potash) (MOP),-0.23601111700397603
2653,Raspberries,Potassium nitrate,0.2748601820456261
2654,Raspberries,Potassium sulphate (sulphate of potash) (SOP),-0.6033954937333127
2655,Raspberries,Sodium nitrate,-0.461649692086716
2656,Raspberries,Superphosphates above 35%,0.294389982196702
2657,Raspberries,"Superphosphates, other",0.1848259220481491
2658,Raspberries,Urea,-0.5140778769864732
2659,Raspberries,Urea and ammonium nitrate solutions (UAN),-0.4507778607214332
2660,Blueberries,Year,-0.1467485737806945
2661,Blueberries,Nutrient nitrogen N (total) - tonnes,0.3790466633130569
2662,Blueberries,Nutrient phosphate P2O5 (total) - tonnes,0.4673928925095547
2663,Blueberries,Nutrient potash K2O (total) - tonnes,0.26405043310699294
2664,Blueberries,harvest_area (ha),-0.26660154577709005
2665,Blueberries,tonnes,0.27505991236820204
2666,Blueberries,"Ammonia, anhydrous",-0.07667697579192004
2667,Blueberries,Ammonium nitrate (AN),-0.10976023988068327
2668,Blueberries,Ammonium sulphate,-0.12344572605828287
2669,Blueberries,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.15519807719532677
2670,Blueberries,Diammonium phosphate (DAP),0.3802556845698434
2671,Blueberries,Fertilizers n.e.c.,-0.25078501780589013
2672,Blueberries,Monoammonium phosphate (MAP),0.2797760224124899
2673,Blueberries,NPK fertilizers,-0.3978694378089004
2674,Blueberries,Other NP compounds,-0.45678993909805576
2675,Blueberries,"Other nitrogenous fertilizers, n.e.c.",-0.06574195689184
2676,Blueberries,"Other phosphatic fertilizers, n.e.c.",-0.018543467687512707
2677,Blueberries,"Other potassic fertilizers, n.e.c.",-0.30003231179276807
2678,Blueberries,PK compounds,-0.08875987576260752
2679,Blueberries,Phosphate rock,-0.3779818861888182
2680,Blueberries,Potassium chloride (muriate of potash) (MOP),0.014334126175272811
2681,Blueberries,Potassium nitrate,-0.7493602376772697
2682,Blueberries,Potassium sulphate (sulphate of potash) (SOP),0.30480847952719126
2683,Blueberries,Sodium nitrate,-0.11956537342232999
2684,Blueberries,Superphosphates above 35%,-0.3402751962071663
2685,Blueberries,"Superphosphates, other",0.45754851192310747
2686,Blueberries,Urea,0.40241318630737133
2687,Blueberries,Urea and ammonium nitrate solutions (UAN),0.11416595316786736
2688,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Year,0.9347589074130761
2689,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Nutrient nitrogen N (total) - tonnes,-0.4916736896416473
2690,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Nutrient phosphate P2O5 (total) - tonnes,-0.22518089379110254
2691,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Nutrient potash K2O (total) - tonnes,0.3199696319711824
2692,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",harvest_area (ha),0.9379037644642225
2693,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",tonnes,0.9608853073726631
2694,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Ammonia, anhydrous",0.7609461363938951
2695,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Ammonium nitrate (AN),-0.6876423961996254
2696,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Ammonium sulphate,-0.022141734839665136
2697,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.5110309287686315
2698,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Diammonium phosphate (DAP),0.5018472638831583
2699,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Fertilizers n.e.c.,0.4579894550704825
2700,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Monoammonium phosphate (MAP),-0.8384681632675595
2701,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",NPK fertilizers,-0.43114338871583985
2702,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Other NP compounds,0.002196383885548633
2703,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Other nitrogenous fertilizers, n.e.c.",0.8900890997536762
2704,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Other phosphatic fertilizers, n.e.c.",-0.5336371640908333
2705,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Other potassic fertilizers, n.e.c.",0.8444456156335318
2706,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",PK compounds,-0.4820254792281003
2707,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Phosphate rock,-0.36699129329125596
2708,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Potassium chloride (muriate of potash) (MOP),0.41470504037497846
2709,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Potassium nitrate,0.31564724642542663
2710,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Potassium sulphate (sulphate of potash) (SOP),0.010462313146037844
2711,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Sodium nitrate,-0.8111856735919573
2712,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Superphosphates above 35%,-0.16592764765035278
2713,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Superphosphates, other",-0.7292887935884936
2714,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Urea,0.0993702721877752
2715,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Urea and ammonium nitrate solutions (UAN),-0.5341944985810219
2716,"Onions and shallots, green",Year,0.461834167977725
2717,"Onions and shallots, green",Nutrient nitrogen N (total) - tonnes,-0.04477234172056967
2718,"Onions and shallots, green",Nutrient phosphate P2O5 (total) - tonnes,0.19804056022893818
2719,"Onions and shallots, green",Nutrient potash K2O (total) - tonnes,0.15796536424554647
2720,"Onions and shallots, green",harvest_area (ha),0.47566874331590175
2721,"Onions and shallots, green",tonnes,0.8076483483962952
2722,"Onions and shallots, green","Ammonia, anhydrous",-0.11237959455439384
2723,"Onions and shallots, green",Ammonium nitrate (AN),-0.28518485318777476
2724,"Onions and shallots, green",Ammonium sulphate,-0.30419264677262636
2725,"Onions and shallots, green",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.05338390369500684
2726,"Onions and shallots, green",Diammonium phosphate (DAP),0.585125265746867
2727,"Onions and shallots, green",Fertilizers n.e.c.,-0.699456507056645
2728,"Onions and shallots, green",Monoammonium phosphate (MAP),-0.518030598396758
2729,"Onions and shallots, green",NPK fertilizers,-0.6012195943681875
2730,"Onions and shallots, green",Other NP compounds,-0.33410717747671664
2731,"Onions and shallots, green","Other nitrogenous fertilizers, n.e.c.",0.5202879030857422
2732,"Onions and shallots, green","Other phosphatic fertilizers, n.e.c.",-0.11537518082413241
2733,"Onions and shallots, green","Other potassic fertilizers, n.e.c.",0.140995894695562
2734,"Onions and shallots, green",PK compounds,-0.42920485491375365
2735,"Onions and shallots, green",Phosphate rock,-0.27167962681811453
2736,"Onions and shallots, green",Potassium chloride (muriate of potash) (MOP),0.34165945488495747
2737,"Onions and shallots, green",Potassium nitrate,-0.20621817145711485
2738,"Onions and shallots, green",Potassium sulphate (sulphate of potash) (SOP),0.46818572908189093
2739,"Onions and shallots, green",Sodium nitrate,-0.2958133079097166
2740,"Onions and shallots, green",Superphosphates above 35%,-0.7884573698013306
2741,"Onions and shallots, green","Superphosphates, other",
2742,"Onions and shallots, green",Urea,0.4421076153364092
2743,"Onions and shallots, green",Urea and ammonium nitrate solutions (UAN),-0.26644545931427716
2744,"Pumpkins, squash and gourds",Year,-0.8715229394621766
2745,"Pumpkins, squash and gourds",Nutrient nitrogen N (total) - tonnes,0.4076187827166612
2746,"Pumpkins, squash and gourds",Nutrient phosphate P2O5 (total) - tonnes,0.3755572519894781
2747,"Pumpkins, squash and gourds",Nutrient potash K2O (total) - tonnes,0.07354604729636109
2748,"Pumpkins, squash and gourds",harvest_area (ha),-0.8622577389895406
2749,"Pumpkins, squash and gourds",tonnes,-0.730562527273611
2750,"Pumpkins, squash and gourds","Ammonia, anhydrous",-0.7521565872211147
2751,"Pumpkins, squash and gourds",Ammonium nitrate (AN),0.4963813943891152
2752,"Pumpkins, squash and gourds",Ammonium sulphate,-0.1612018140353127
2753,"Pumpkins, squash and gourds",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.20330638187387406
2754,"Pumpkins, squash and gourds",Diammonium phosphate (DAP),-0.6572103846989314
2755,"Pumpkins, squash and gourds",Fertilizers n.e.c.,-0.3122708499200571
2756,"Pumpkins, squash and gourds",Monoammonium phosphate (MAP),0.8418962834198035
2757,"Pumpkins, squash and gourds",NPK fertilizers,0.441212664629215
2758,"Pumpkins, squash and gourds",Other NP compounds,0.14346609105856045
2759,"Pumpkins, squash and gourds","Other nitrogenous fertilizers, n.e.c.",-0.8439837773992098
2760,"Pumpkins, squash and gourds","Other phosphatic fertilizers, n.e.c.",0.5879887831334167
2761,"Pumpkins, squash and gourds","Other potassic fertilizers, n.e.c.",-0.7133530633337928
2762,"Pumpkins, squash and gourds",PK compounds,0.5266815411966158
2763,"Pumpkins, squash and gourds",Phosphate rock,0.3627481249487062
2764,"Pumpkins, squash and gourds",Potassium chloride (muriate of potash) (MOP),-0.5234686486173545
2765,"Pumpkins, squash and gourds",Potassium nitrate,-0.2738426185749772
2766,"Pumpkins, squash and gourds",Potassium sulphate (sulphate of potash) (SOP),-0.23335865684735793
2767,"Pumpkins, squash and gourds",Sodium nitrate,0.7752744549753329
2768,"Pumpkins, squash and gourds",Superphosphates above 35%,0.2332547072593628
2769,"Pumpkins, squash and gourds","Superphosphates, other",0.7243020292507901
2770,"Pumpkins, squash and gourds",Urea,-0.340712535823693
2771,"Pumpkins, squash and gourds",Urea and ammonium nitrate solutions (UAN),0.44137075461336495
2772,Other berries and fruits of the genus vaccinium n.e.c.,Year,-0.09531655547655259
2773,Other berries and fruits of the genus vaccinium n.e.c.,Nutrient nitrogen N (total) - tonnes,0.5377779639394141
2774,Other berries and fruits of the genus vaccinium n.e.c.,Nutrient phosphate P2O5 (total) - tonnes,0.46738948008507125
2775,Other berries and fruits of the genus vaccinium n.e.c.,Nutrient potash K2O (total) - tonnes,0.33107812189948166
2776,Other berries and fruits of the genus vaccinium n.e.c.,harvest_area (ha),-0.02262334005862761
2777,Other berries and fruits of the genus vaccinium n.e.c.,tonnes,0.2569781331991419
2778,Other berries and fruits of the genus vaccinium n.e.c.,"Ammonia, anhydrous",0.06482529969302815
2779,Other berries and fruits of the genus vaccinium n.e.c.,Ammonium nitrate (AN),-0.2484522932551807
2780,Other berries and fruits of the genus vaccinium n.e.c.,Ammonium sulphate,-0.06663778461338744
2781,Other berries and fruits of the genus vaccinium n.e.c.,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.2088281955002526
2782,Other berries and fruits of the genus vaccinium n.e.c.,Diammonium phosphate (DAP),-0.0057749684245694205
2783,Other berries and fruits of the genus vaccinium n.e.c.,Fertilizers n.e.c.,-0.48992278300955144
2784,Other berries and fruits of the genus vaccinium n.e.c.,Monoammonium phosphate (MAP),0.00019176081367020635
2785,Other berries and fruits of the genus vaccinium n.e.c.,NPK fertilizers,0.5356552191143531
2786,Other berries and fruits of the genus vaccinium n.e.c.,Other NP compounds,0.6918671454846567
2787,Other berries and fruits of the genus vaccinium n.e.c.,"Other nitrogenous fertilizers, n.e.c.",0.057200882858679955
2788,Other berries and fruits of the genus vaccinium n.e.c.,"Other phosphatic fertilizers, n.e.c.",0.624266859490141
2789,Other berries and fruits of the genus vaccinium n.e.c.,"Other potassic fertilizers, n.e.c.",-0.20982780212014793
2790,Other berries and fruits of the genus vaccinium n.e.c.,PK compounds,0.38164887684689436
2791,Other berries and fruits of the genus vaccinium n.e.c.,Phosphate rock,0.43577778926681787
2792,Other berries and fruits of the genus vaccinium n.e.c.,Potassium chloride (muriate of potash) (MOP),0.220475575074778
2793,Other berries and fruits of the genus vaccinium n.e.c.,Potassium nitrate,0.2310679112309953
2794,Other berries and fruits of the genus vaccinium n.e.c.,Potassium sulphate (sulphate of potash) (SOP),0.5637553942424558
2795,Other berries and fruits of the genus vaccinium n.e.c.,Sodium nitrate,-0.06765331280687562
2796,Other berries and fruits of the genus vaccinium n.e.c.,Superphosphates above 35%,0.2911302052252303
2797,Other berries and fruits of the genus vaccinium n.e.c.,"Superphosphates, other",-0.1987498565282326
2798,Other berries and fruits of the genus vaccinium n.e.c.,Urea,0.1873289977642381
2799,Other berries and fruits of the genus vaccinium n.e.c.,Urea and ammonium nitrate solutions (UAN),0.5788871500756034
2800,"Other vegetables, fresh n.e.c.",Year,-0.6813214197336291
2801,"Other vegetables, fresh n.e.c.",Nutrient nitrogen N (total) - tonnes,0.8203182427372526
2802,"Other vegetables, fresh n.e.c.",Nutrient phosphate P2O5 (total) - tonnes,0.42571637745600327
2803,"Other vegetables, fresh n.e.c.",Nutrient potash K2O (total) - tonnes,-0.11546938714856224
2804,"Other vegetables, fresh n.e.c.",harvest_area (ha),0.9821809038411282
2805,"Other vegetables, fresh n.e.c.",tonnes,0.989828840530014
2806,"Other vegetables, fresh n.e.c.","Ammonia, anhydrous",-0.6180964425538809
2807,"Other vegetables, fresh n.e.c.",Ammonium nitrate (AN),0.2588311177500545
2808,"Other vegetables, fresh n.e.c.",Ammonium sulphate,-0.017611797257550847
2809,"Other vegetables, fresh n.e.c.",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.5752372130822972
2810,"Other vegetables, fresh n.e.c.",Diammonium phosphate (DAP),0.1421851184333585
2811,"Other vegetables, fresh n.e.c.",Fertilizers n.e.c.,-0.7519230550971464
2812,"Other vegetables, fresh n.e.c.",Monoammonium phosphate (MAP),0.6241098310736664
2813,"Other vegetables, fresh n.e.c.",NPK fertilizers,0.4528362013881561
2814,"Other vegetables, fresh n.e.c.",Other NP compounds,0.02732435323592997
2815,"Other vegetables, fresh n.e.c.","Other nitrogenous fertilizers, n.e.c.",-0.47606398758924573
2816,"Other vegetables, fresh n.e.c.","Other phosphatic fertilizers, n.e.c.",0.7669545778118564
2817,"Other vegetables, fresh n.e.c.","Other potassic fertilizers, n.e.c.",-0.8017591295154173
2818,"Other vegetables, fresh n.e.c.",PK compounds,0.5283557197347282
2819,"Other vegetables, fresh n.e.c.",Phosphate rock,0.5239234688791156
2820,"Other vegetables, fresh n.e.c.",Potassium chloride (muriate of potash) (MOP),0.23302800873356247
2821,"Other vegetables, fresh n.e.c.",Potassium nitrate,-0.33804872300229666
2822,"Other vegetables, fresh n.e.c.",Potassium sulphate (sulphate of potash) (SOP),0.746294745360252
2823,"Other vegetables, fresh n.e.c.",Sodium nitrate,0.3834189820837628
2824,"Other vegetables, fresh n.e.c.",Superphosphates above 35%,0.050027569869110985
2825,"Other vegetables, fresh n.e.c.","Superphosphates, other",-0.517212007596596
2826,"Other vegetables, fresh n.e.c.",Urea,0.5879750658719125
2827,"Other vegetables, fresh n.e.c.",Urea and ammonium nitrate solutions (UAN),0.8409672685501545
2828,Poppy seed,Year,-0.31354646229664984
2829,Poppy seed,Nutrient nitrogen N (total) - tonnes,-0.7329279389326845
2830,Poppy seed,Nutrient phosphate P2O5 (total) - tonnes,-0.08229094335320389
2831,Poppy seed,Nutrient potash K2O (total) - tonnes,-0.035119345066767935
2832,Poppy seed,harvest_area (ha),0.7127737718191083
2833,Poppy seed,tonnes,0.9438035435767669
2834,Poppy seed,"Ammonia, anhydrous",-0.8181674725968424
2835,Poppy seed,Ammonium nitrate (AN),0.2500213257179442
2836,Poppy seed,Ammonium sulphate,-0.7132002764902271
2837,Poppy seed,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.6794923566979864
2838,Poppy seed,Diammonium phosphate (DAP),0.6053026239722064
2839,Poppy seed,Fertilizers n.e.c.,-0.8088352862491469
2840,Poppy seed,Monoammonium phosphate (MAP),-0.3332493856874925
2841,Poppy seed,NPK fertilizers,-0.9607828400064081
2842,Poppy seed,Other NP compounds,-0.7966788284930111
2843,Poppy seed,"Other nitrogenous fertilizers, n.e.c.",-0.046831589494617305
2844,Poppy seed,"Other phosphatic fertilizers, n.e.c.",0.47433639909689435
2845,Poppy seed,"Other potassic fertilizers, n.e.c.",-0.37191393834162806
2846,Poppy seed,PK compounds,0.8652756949655303
2847,Poppy seed,Phosphate rock,-0.0961485137081703
2848,Poppy seed,Potassium chloride (muriate of potash) (MOP),-0.43685315601235514
